delta_time,delta_radius,E_pro,E_del,R_prompt,R_delayed,,,#NOME?
65536,514.9719238,3.649291039,2.265484333,13105.41797,13470.28711,,,
65536,89.22782135,2.059148788,2.261865854,15308.62988,15363.59668,,,
262144,19265.4375,1.510382056,7.777249813,16048.26367,10546.14551,,,
262144,19698.31836,1.510382056,2.145603418,16048.26367,10908.95313,,,
131072,269.5579529,1.510382056,2.19361043,16048.26367,15939.72852,,,
131072,19263.63867,2.19361043,7.777249813,15939.72852,10546.14551,,,
131072,19697.63672,2.19361043,2.145603418,15939.72852,10908.95313,,,
524288,334.2700195,3.764407158,2.210240841,14763.46387,14735.41992,,,
65536,282.2684326,2.110707521,2.297530651,16042.18262,16146.35449,,,
393216,298.5907593,3.362260818,2.202917814,6820.728516,6667.891602,,,
65536,335.5576782,1.497067451,2.268671513,16312.4834,16284.875,,,
655360,147.3799744,4.768271446,2.33245635,7132.917969,7076.825195,,,
131072,423.2794189,4.7697258,2.267840385,9447.986328,9306.367188,,,
196608,776.1262207,4.042516232,2.208281279,17269.39648,17400,,,
458752,311.6755371,3.249380112,5.025744915,3032.039795,3027.601807,,,
131072,439.3468628,1.897996664,2.233037472,12309.3252,11992.0752,,,
196608,665.9326172,2.868769884,2.328739882,15938.31641,16071.06348,,,
131072,226.5371246,4.545317173,2.188403845,14344.32324,14441.5625,,,
327680,178.0938721,4.861416817,2.168129683,13791.89844,13967.31055,,,
65536,742.9140015,2.16196394,2.134497881,4227.483398,3942.97583,,,
65536,619.5354004,3.90268755,2.235957861,17399.99609,17212.99805,,,
262144,19469.86133,4.621658802,8.695914268,13779.08496,15335.27344,,,
131072,161.7755432,4.621658802,2.226084948,13779.08496,13883.54785,,,
131072,19447.02734,2.226084948,8.695914268,13883.54785,15335.27344,,,
131072,302.2137451,2.878650188,2.135293722,13032.10156,13025.61035,,,
262144,396.2177734,4.256756783,2.256435394,16311.04883,16203.00684,,,
131072,958.5961304,5.18254137,2.195278406,5509.719727,4819.688965,,,
65536,897.218811,3.249215126,2.25985384,16436.12695,16929.70117,,,
327680,932.0267334,2.353549242,2.23133111,12471.21777,12315.55469,,,
786432,24511.02539,2.23133111,5.196853638,12315.55469,16475.68359,,,
983040,24069.0293,2.23133111,2.247349501,12315.55469,16069.98438,,,
393216,170.8361664,2.468176126,2.252310038,13526.0293,13389.29883,,,
131072,202.7999878,2.262132645,2.254529476,12852.56543,13044.24805,,,
131072,368.3567505,1.70999217,2.289246798,17000.26953,16877.52148,,,
327680,507.1874695,3.816753864,2.339977741,6085.766602,5902.395996,,,
65536,339.7723389,2.469754219,2.253463268,15803.18066,15807.09961,,,
65536,531.706604,3.464600563,2.250329733,6568.270508,6915.567383,,,
131072,184.3325195,3.461104393,2.258476973,16074.02344,15894.38184,,,
786432,574.3198853,4.033565998,2.312331438,16725.45898,17072.23242,,,
524288,215.7164459,6.556393623,2.254786015,12672.8125,12888.04199,,,
131072,1237.052979,3.304693699,2.234112978,14627.15527,14963.87891,,,
131072,895.9807739,1.664102316,2.272527695,16586.76367,16234.89258,,,
786432,291.5344849,1.877446651,2.267858744,13542.37598,13388.6875,,,
131072,975.5684204,3.142954111,2.264712811,17012.26758,17209.84375,,,
262144,517.0997925,1.208087206,2.235737085,4921.072266,5333.266113,,,
262144,576.609314,4.234303951,2.272101879,15089.51172,14938.36914,,,
262144,379.8783569,3.286317348,2.276030779,11738.01172,11850.04395,,,
262144,172.5609436,3.591477394,2.289396048,17341.63672,17400,,,
524288,164.5502625,3.892918825,2.31453681,7752.615234,7841.065918,,,
131072,641.5442505,1.305335999,2.241397142,5061.89209,4846.907715,,,
131072,407.4968262,2.709688425,2.260232925,8109.194824,8329.848633,,,
524288,366.7115479,3.018936157,2.240316629,14274.45117,14219.17773,,,
655360,168.6363983,5.52666378,2.347600222,11776.59277,11882.77441,,,
131072,551.1013794,6.069787502,2.242535114,9345.448242,9627.535156,,,
262144,691.6512451,3.403062344,2.261297464,13949.10742,13333.75,,,
393216,127.4993744,4.810586929,2.309630394,14327.55566,14259.57617,,,
131072,581.9639282,1.841323614,2.201039791,8379.948242,8487.34668,,,
131072,320.3022766,4.239082336,2.331698895,14048.74609,14355.00293,,,
262144,395.633667,3.895953178,2.196145058,11103.30957,10748.42871,,,
786432,1730.589478,3.727962494,2.205335855,16330.62109,16961.88672,,,
131072,312.9969788,2.318483591,2.306020737,16590.78125,16386.14063,,,
131072,488.887085,4.719211578,2.233883619,11928.27832,12277.99219,,,
524288,177.3780823,5.006111145,2.328809261,17400,17400,,,
393216,492.6627502,3.008883238,2.296145439,15630.22949,15745.54004,,,
262144,149.0253601,6.293612957,2.200817823,17400,17400,,,
131072,849.741333,1.610821247,0.885456383,16807.9043,17274.37891,,,
262144,172.8749084,2.936577797,2.295828104,16941.26758,16840.66797,,,
393216,233.4989929,3.35918951,2.175082207,13749.27246,13761.42285,,,
262144,970.7850342,2.352998972,2.306699276,16794.27539,16764.26172,,,
524288,474.3919067,3.607747078,2.259114981,11691.78516,11691.75195,,,
131072,1291.124512,1.699565053,2.340229273,16326.96191,16067.49219,,,
131072,408.4359436,4.485003471,2.215522766,13452.34766,13045.80957,,,
131072,593.0404663,4.595188141,2.266952276,11572.44727,11814.07031,,,
393216,363.0269775,3.792871952,2.222454071,15872.32422,16063.0459,,,
393216,300.5187988,1.573620319,2.183508635,14524.39746,14313.55371,,,
786432,340.1402283,5.256420135,2.297720671,16216.18066,16361.17383,,,
655360,20875.80273,2.297720671,1.529632807,16361.17383,13320.10645,,,
1048576,21000.89844,2.297720671,2.121793985,16361.17383,13949.55566,,,
131072,489.6227112,3.477569103,2.171804428,12908.59668,12873.15723,,,
262144,536.0462646,2.134957552,2.182718039,12138.9209,12150.23926,,,
262144,162.8121643,2.983550072,2.267577887,9345.057617,9320.59375,,,
917504,112.4964828,3.284010649,2.284753799,13042.6416,13045.31934,,,
393216,484.9120178,2.831560135,2.18549633,15731.35938,15567.7373,,,
655360,711.8757935,3.377223253,2.176848412,14842.80859,15217.58008,,,
524288,11297.42383,2.176848412,1.307389736,15217.58008,9876.142578,,,
655360,11455.26367,2.176848412,2.195405722,15217.58008,9991.089844,,,
262144,229.5235596,2.542165279,2.264683008,8778.513672,8697.671875,,,
524288,715.2786865,1.954822779,2.163935661,10314.07617,10913.8125,,,
131072,42.19738007,3.655334234,2.199594259,16603.66602,16631.93555,,,
131072,321.5005798,4.920503616,2.242270231,17213.02148,17051.63867,,,
262144,448.8654785,3.144731522,2.142107248,10519.22656,10366.28809,,,
262144,355.0698242,1.498859048,2.29195714,2700.289063,2521.358887,,,
131072,245.6059723,2.034757137,2.271851778,13470.2002,13547.66113,,,
524288,1379.466797,3.726466179,2.284560442,12271.84863,12089.08301,,,
393216,396.6493835,3.772577286,2.160071611,11078.84375,11382.89355,,,
131072,209.8820038,3.721250534,2.391479015,4475.437012,4364.682129,,,
524288,229.3548431,4.618331432,2.27755332,11918.95605,12138.06934,,,
524288,262.4760742,2.659382343,2.333562374,11709.73438,11704.32227,,,
393216,573.2674561,2.456541777,2.181119442,14901.52539,14668.06836,,,
131072,261.2403259,4.554290295,2.187752247,10586.80762,10830.16113,,,
262144,718.194458,4.673627377,2.253148794,15971.5625,16546.21875,,,
262144,418.1728516,1.329412818,2.225045443,15774.32617,16038.17969,,,
131072,503.7080078,2.07821393,2.280308008,11076.24121,11207.49707,,,
655360,545.4581909,6.88892746,2.219171286,7277.122559,7020.973145,,,
262144,107.7289734,3.409608841,2.335745096,17157.36719,17118.34961,,,
393216,83.61882019,3.050712585,2.230596066,8674.708984,8635.179688,,,
393216,415.3339844,4.95704174,2.206971407,16812.5918,16596.5918,,,
393216,586.2254028,2.383239985,2.202122688,10426.88281,9943.43457,,,
131072,324.4444275,1.73810637,2.284187794,4343.316406,4507.912598,,,
393216,229.7223663,5.531808376,2.229537249,14909.68848,15110.82031,,,
262144,151.1243439,4.560341835,2.278723478,14768.43262,14768.7041,,,
131072,678.7006226,3.116150618,2.204726934,13024.10547,13505.70215,,,
786432,331.0209961,1.700486183,2.12239027,17400,17400,,,
131072,229.4173279,3.982326984,2.193734169,16610.88086,16708.22852,,,
393216,272.2492371,5.200631618,2.325966358,4638.975586,4556.891113,,,
131072,461.5493164,2.164392948,2.319212198,16070.12305,15839.29785,,,
131072,212.4673157,2.960667372,0.601299882,17400,17400,,,
131072,278.6598511,4.642324448,2.212723732,13972.02441,14029.77539,,,
262144,90.18281555,2.214748383,2.257024765,14555.57031,14479.35059,,,
131072,573.2045288,1.781616688,2.20185709,14922.54492,14505.16602,,,
131072,444.6148376,4.673079014,2.24590683,12221.97266,12119.54199,,,
131072,259.8321838,4.124769211,2.134752274,17163.4707,17400,,,
655360,371.8595886,7.381233692,0.342537403,17400,17400,,,
262144,341.4444275,5.063933849,2.203866243,14835.79688,14515.46387,,,
786432,251.5228424,6.641965389,2.242631435,17360.4375,17396.11133,,,
1048576,386.122345,2.640412331,2.234413624,15179.20996,15288.90039,,,
131072,214.5704956,3.331554413,2.313204288,9675.335938,9472.15332,,,
131072,130.046051,2.131611824,2.32190299,11172.22266,11199.87109,,,
524288,579.4543457,2.415361643,2.029786587,17344.31055,17400,,,
262144,311.2766724,2.672932386,2.251345634,13549.94531,13305.13477,,,
131072,261.1900024,2.904377937,2.260675192,14686.9375,14887.27539,,,
131072,209.9871521,1.576992512,2.235656738,16582.78516,16616.98633,,,
1048576,17508.87891,1.576992512,5.580084324,16582.78516,2269.515625,,,
917504,17523.16602,2.235656738,5.580084324,16616.98633,2269.515625,,,
262144,353.0702515,5.580084324,2.254639149,2269.515625,2605.235596,,,
131072,199.0348816,3.498033524,2.163174868,11621.3916,11523.47461,,,
131072,307.1231689,3.865718603,2.128519058,17400,17400,,,
131072,603.588623,2.861543179,2.193745852,12267.30762,12604.83398,,,
131072,112.2113495,7.769314766,2.327579021,16457.25977,16423.70117,,,
131072,726.8661499,3.233906984,2.24722147,11992.45898,11999.42188,,,
131072,306.4341431,3.081601381,2.177750349,12724.58203,12686.99414,,,
393216,324.8936768,6.571834564,2.258145332,7277.775391,7232.416504,,,
262144,502.4490356,3.773958206,2.225933552,16956.52734,16710.47656,,,
917504,27116.07813,2.225933552,1.115053296,16710.47656,13408.22363,,,
1048576,26814.56641,2.225933552,2.305965424,16710.47656,13319.6543,,,
393216,291.956543,3.377688885,2.329832077,13183.62012,12930.85742,,,
786432,531.6014404,2.915582418,2.233834505,16219.79297,16176.77734,,,
131072,731.0598755,3.815957069,2.188379049,11927.90039,12299.0752,,,
131072,132.6292877,1.160553694,2.187135458,15322.5332,15277.44434,,,
262144,594.1262207,2.174181938,2.250622272,7446.793457,7207.84668,,,
131072,487.9328918,1.789765239,2.252051353,14338.69727,14670.37305,,,
131072,662.2724609,2.205630302,2.18902874,13215.86816,13732.68945,,,
262144,650.0234375,3.902118921,2.19513464,11204.29688,11687.79785,,,
262144,536.12323,2.942203522,2.272599697,17182.31836,16691.0332,,,
262144,208.240448,6.494440079,2.222820044,9791.425781,9704.783203,,,
393216,776.2839966,3.184167147,2.066658258,12566.33496,12565.09473,,,
131072,364.7211609,3.69605875,2.305779457,15986.29785,15726.34863,,,
131072,149.4461975,2.630613565,2.27416873,16360.4375,16268.19727,,,
131072,461.3408508,2.40497303,2.232038498,12133.0332,12346.59473,,,
262144,406.6919861,2.361668348,2.281719446,10214.31934,10457.32617,,,
393216,558.1904907,2.586055279,0.350250214,17400,17286.08203,,,
393216,233.3140869,2.834815502,2.23210597,15197.1377,15389.36914,,,
262144,465.1103516,2.789927244,2.269726276,17007.78906,17400,,,
262144,147.5944824,2.721577883,2.263361454,7639.500488,7608.524902,,,
131072,275.7379456,3.636588335,2.175828934,14987.2998,14760.89355,,,
262144,18056.04883,4.855642796,2.958926201,17023.55078,16943.22852,,,
262144,18110,4.855642796,2.213910341,17023.55078,16749.28906,,,
393216,201.8938141,4.855642796,2.183781147,17023.55078,17061.45898,,,
131072,285.6654663,5.179101944,2.407008171,16810.91016,17036.68359,,,
131072,316.3835144,3.325960875,2.22004962,13523.68262,13303.81836,,,
131072,115.2018127,3.790658236,2.03995204,17400,17400,,,
131072,225.6452942,4.751521111,2.234050512,15939.76367,16144.75098,,,
131072,459.7224731,6.208082676,2.296697855,13941.21289,14223.03906,,,
524288,22611.17383,4.099166393,3.208218575,12050.08594,16756.91211,,,
655360,22566.57227,4.099166393,2.221846104,12050.08594,16541.51953,,,
262144,373.4319153,4.099166393,2.21933794,12050.08594,11986.74316,,,
262144,22384.74219,2.21933794,3.208218575,11986.74316,16756.91211,,,
393216,22339.92578,2.21933794,2.221846104,11986.74316,16541.51953,,,
262144,107.4080505,2.028198242,2.20045352,17183.86719,17211.44727,,,
131072,280.6852722,2.841506958,2.251395702,14843.88379,14696.23438,,,
262144,481.4953308,2.424839973,2.27474761,14429.85645,14756.43262,,,
524288,305.0823975,2.292529345,2.279108047,15277.52637,15303.30469,,,
131072,1181.109741,4.26965189,2.199371338,15539.08789,15638.28027,,,
131072,137.0267944,5.174358368,2.287140369,14819.98047,14899.65039,,,
393216,235.3826752,2.134412527,2.270757914,5989.736328,6216.836914,,,
262144,647.9041138,4.748116493,2.136986494,16654.61914,16992.27148,,,
131072,227.3046722,5.098327637,2.209712029,17352.29688,17344.06641,,,
524288,1073.936401,2.972618818,2.238564014,11032.89648,12012.45508,,,
393216,1305.557617,2.244569063,2.235654593,12925.69629,13492.91699,,,
524288,522.7064819,2.73679018,2.233234882,10089.28613,9770.082031,,,
262144,183.8412933,3.456577301,2.064387321,14223.00781,14331.3418,,,
131072,287.1832886,1.773802876,2.264328241,13004.375,13172.25,,,
393216,61.91138458,3.642065763,2.210576296,15460.2627,15424.66797,,,
655360,353.15979,5.121914864,2.328279734,16001.18652,16303.33008,,,
131072,317.2001038,1.831839919,5.211544991,17400,17400,,,
262144,237.7157593,2.072097301,2.244835854,16181.59766,16229.42969,,,
131072,1118.317139,4.26941824,2.172905445,8075.123535,8934.195313,,,
262144,227.2968903,1.255253077,2.212273598,16667.7207,16517.58789,,,
1048576,1339.12854,2.346711874,2.227142334,13849.40039,14422.4834,,,
131072,340.6492004,4.759779453,2.234434843,9707.078125,9960.65918,,,
524288,128.6793213,3.595748425,2.240645885,17230.79883,17243.99414,,,
393216,105.1208878,3.654507875,2.251384735,11930.37793,11941.03613,,,
131072,325.671936,5.782505512,2.283400774,12586.37988,12277.55762,,,
131072,287.5159912,2.934947491,2.179722548,12424.86523,12526.22168,,,
131072,121.53508,2.889940977,2.241972446,17400,17400,,,
131072,258.71875,1.335337758,2.267603159,14522.27832,14537.93652,,,
131072,401.8601074,4.934265137,2.267654657,16542.05859,16425.92773,,,
131072,230.0407715,3.563691616,2.266504288,13640.49316,13672.49512,,,
131072,1146.860229,3.269339323,2.253063202,11854.20996,12358.71094,,,
262144,248.6312866,4.451236725,2.244047403,9248.123047,9154.290039,,,
131072,68.11196899,5.87103796,2.293153763,16315.71973,16286.41895,,,
131072,268.2375488,4.006557465,2.247876883,5723.542969,5861.609375,,,
131072,422.9266052,4.305130482,2.349125624,12830.25684,12747.80762,,,
131072,712.371582,3.637749434,2.255349398,13228.59277,13553.59668,,,
131072,399.0825806,5.065477371,2.276396751,7317.773926,7663.293457,,,
655360,678.6088257,3.688561201,2.206739664,12390.83105,12014.76563,,,
262144,359.6253967,3.120559692,2.20673418,10093.2793,10428.78125,,,
131072,254.0034332,2.907977343,2.212893486,6553.768066,6665.373535,,,
393216,290.9068604,3.012785673,2.248543978,14453.77246,14716.24902,,,
131072,381.9248657,2.492752314,2.186137676,13873.32422,13662.23535,,,
524288,390.1603699,6.155852318,2.225582838,9016.199219,9344.611328,,,
131072,369.9401245,1.530095458,2.221880198,6252.692383,6025.229492,,,
262144,752.703064,2.207956553,2.175611734,11470.45508,12022.33594,,,
131072,385.2664795,4.335485458,2.187020779,15824.14063,15801.17578,,,
262144,203.9021912,4.577762127,2.249497414,15467.30469,15401.51465,,,
131072,282.5716553,4.594870567,2.294662476,14263.76074,14308.33203,,,
131072,104.6008148,2.2006073,2.218187094,16616.48633,16571.22852,,,
131072,745.2290649,4.969787121,2.357374907,14492.33105,14906.76953,,,
131072,288.6083679,4.014941692,4.955320835,15618.74316,15365.9248,,,
262144,161.4480591,3.817312717,2.250971794,12496.3877,12427.76465,,,
524288,659.2851563,3.054567337,2.263845444,11572.98926,10933.79395,,,
262144,570.1409302,5.057098389,2.351446152,14303.88281,14583.95605,,,
393216,286.0331726,1.298733592,2.278897524,16253.91406,16032.23438,,,
131072,457.6077271,3.636572361,2.22130847,6821.828613,6885.508301,,,
655360,388.7305298,3.152177572,2.272251606,16808.26953,16972.08008,,,
131072,294.0644531,2.202189207,2.304251909,11940.1416,12156.99609,,,
131072,940.2901611,4.171000957,2.147457361,9083.083008,9662.05957,,,
262144,145.6834564,4.368058205,2.294191599,16324.15137,16324.13867,,,
1048576,486.4655762,3.427848816,2.249765873,15502.95703,15209.10352,,,
131072,199.1329803,3.591917276,2.236487389,7840.098633,7719.997559,,,
393216,231.7533875,2.067620277,2.193016291,15911.2168,15976.94531,,,
131072,581.3360596,3.614984989,2.246846199,17324.79102,17399.98828,,,
655360,549.7253418,5.276578903,2.281014204,14939.89551,14777.79102,,,
131072,759.9669189,3.229513168,2.160212994,17370.36523,17400,,,
262144,344.7615356,1.829153061,2.225742579,6414.141113,6527.245117,,,
393216,324.107666,3.255928993,2.277081013,15621.44922,15304.68066,,,
786432,935.3699341,0.987746418,2.315764427,13281.92188,14066.09668,,,
131072,189.6399536,3.585757971,2.255268574,17122.26367,17260.52539,,,
262144,307.7545471,2.747114182,2.152798891,5811.918945,5638.779297,,,
393216,438.9552002,2.200739861,2.283481359,9676.091797,9697.555664,,,
262144,202.4512634,3.243170023,2.247408867,8789.649414,8838.720703,,,
524288,102.123085,3.543063402,2.220532417,13476.47363,13486.14746,,,
262144,201.4341888,4.966774464,2.280893087,16848.73047,16815.90234,,,
131072,374.4165955,3.582473516,2.322976828,10278.53809,9980.776367,,,
262144,128.0636902,4.188699722,2.29086113,8413.201172,8369.276367,,,
